Pathogen,Host,family,pk_reference_id,fk_host_id,fk_pathogen_id,pk_host_pathogen_id,host_genus,host_species,host_subspecific_taxa,pathogen_genus,pathogen_species,pathogen_subspecific_taxa,virus_MPLO_names,rust_state,notes,plant_part,symptom
Discohainesia oenotherae,Vaccinium macrocarpon,Ericaceae,2095,5636,41272,24601,Vaccinium,macrocarpon,,Discohainesia,oenotherae,,,,,,
Discohainesia oenotherae,Vitis vinifera,Vitaceae,2095,5815,41272,24599,Vitis,vinifera,,Discohainesia,oenotherae,,,,,,
Discosia,Rubus parviflorus,Rosaceae,6096,4690,86980,11077,Rubus,parviflorus,,Discosia,,,,,,on leaves,
Discosia,Salix viminalis,Salicaceae,8064,4873,86980,108664,Salix,viminalis,,Discosia,,,,,,leaves,
Discosia,Vaccinium oxycoccus,Ericaceae,8723,5646,86980,116622,Vaccinium,oxycoccus,,Discosia,,,,,Host: Cranberry,Leaf,Leaf spot
Discosia,Vaccinium oxycoccus,Ericaceae,8740,5646,86980,120366,Vaccinium,oxycoccus,,Discosia,,,,,,,Leaf spot
Discosia artocreas,Betula odorata,Betulaceae,4948,7224,4581,68559,Betula,odorata,,Discosia,artocreas,,,,,,
Discosia artocreas,Fraxinus pennsylvanica,Oleaceae,559,2353,4581,74148,Fraxinus,pennsylvanica,,Discosia,artocreas,,,,,,
Discosia artocreas,Geum strictum,Rosaceae,559,7683,4581,74380,Geum,strictum,,Discosia,artocreas,,,,,,
Discosia artocreas,Hamamelis virginiana,Hamamelidaceae,2095,2545,4581,24609,Hamamelis,virginiana,,Discosia,artocreas,,,,,,
Discosia artocreas,Populus,Salicaceae,559,4159,4581,82708,Populus,,,Discosia,artocreas,,,,,,
Discosia artocreas,Quercus macrocarpa,Fagaceae,559,4418,4581,85374,Quercus,macrocarpa,,Discosia,artocreas,,,,,,
Discosia artocreas,Rhododendron,Ericaceae,2095,4531,4581,24610,Rhododendron,,,Discosia,artocreas,,,,,,
Discosia artocreas,Rosa,Rosaceae,1193,4655,4581,86371,Rosa,,,Discosia,artocreas,,,,,,
Discosia artocreas,Rubus triflorus,Rosaceae,559,8256,4581,86650,Rubus,triflorus,,Discosia,artocreas,,,,,,
Discosia artocreas,Vaccinium macrocarpon,Ericaceae,2095,5636,4581,24611,Vaccinium,macrocarpon,,Discosia,artocreas,,,,,,
Discosia splendida,Monotropa uniflora,Pyrolaceae,2095,3486,14416,24606,Monotropa,uniflora,,Discosia,splendida,,,,,on dead stems,
Discosia splendida,Monotropa uniflora,Pyrolaceae,4265,3486,14416,78394,Monotropa,uniflora,,Discosia,splendida,,,,,,
Discosia splendida,Monotropa uniflora,Pyrolaceae,6187,3486,14416,78395,Monotropa,uniflora,,Discosia,splendida,,,,,,
Discosia strobilina,Picea,Pinaceae,2095,3871,51566,24602,Picea,,,Discosia,strobilina,,,,,on cones,
Discosia strobilina,Pinus contorta var. latifolia,Pinaceae,6356,3884,51566,584,Pinus,contorta,var. latifolia,Discosia,strobilina,,,,,on needles,needle cast
Discosia strobilina,Pinus divaricata,Pinaceae,1384,8016,51566,49585,Pinus,divaricata,,Discosia,strobilina,,,,,,
Discosporina,Salix viminalis,Salicaceae,8064,4873,97290,108665,Salix,viminalis,,Discosporina,,,,,,leaves and stem,
Discosporium populeum,Populus,Salicaceae,112,4159,54747,52806,Populus,,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus,Salicaceae,117,4159,54747,52784,Populus,,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus,Salicaceae,4631,4159,54747,52789,Populus,,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus,Salicaceae,8737,4159,54747,119485,Populus,,,Discosporium,populeum,,,,,,Canker
Discosporium populeum,Populus alba,Salicaceae,119,4113,54747,52770,Populus,alba,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus alba,Salicaceae,1330,4113,54747,52767,Populus,alba,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus alba,Salicaceae,4522,4114,54747,52773,Populus,alba,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus alba,Salicaceae,5906,4113,54747,52766,Populus,alba,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus balsamifera,Salicaceae,1330,4118,54747,52776,Populus,balsamifera,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus balsamifera,Salicaceae,4522,4118,54747,52774,Populus,balsamifera,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus deltoides,Salicaceae,127,4132,54747,52785,Populus,deltoides,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus hybrid,Salicaceae,128,4157,54747,52804,Populus,hybrid,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra,Salicaceae,3507,4148,54747,52787,Populus,nigra,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra,Salicaceae,4631,4148,54747,52788,Populus,nigra,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,109,4149,54747,52793,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,109,4149,54747,52796,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,112,4149,54747,52805,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,119,4149,54747,52772,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,119,4149,54747,52797,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,121,4149,54747,52780,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,126,4149,54747,52792,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,127,4149,54747,52786,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,128,4149,54747,52801,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,128,4149,54747,52803,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,129,4149,54747,52802,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,138,4149,54747,13441,Populus,nigra,var. italica,Discosporium,populeum,,,,,,canker and dieback
Discosporium populeum,Populus nigra var. italica,Salicaceae,1122,4149,54747,19887,Populus,nigra,var. italica,Discosporium,populeum,,,,,on stems,"European poplar canker, dieback"
Discosporium populeum,Populus nigra var. italica,Salicaceae,1318,4149,54747,52798,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,1324,4149,54747,52794,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,1327,4149,54747,52799,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,1328,4149,54747,52790,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,1330,4149,54747,52769,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,1330,4149,54747,52795,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,3507,4149,54747,52782,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,3507,4149,54747,52800,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,4522,4149,54747,52775,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus nigra var. italica,Salicaceae,5905,4149,54747,52791,Populus,nigra,var. italica,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus x canadensis,Salicaceae,117,4126,54747,52778,Populus,x canadensis,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus x canadensis,Salicaceae,117,4126,54747,52783,Populus,x canadensis,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus x canadensis,Salicaceae,119,4126,54747,52771,Populus,x canadensis,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus x canadensis,Salicaceae,121,4126,54747,52779,Populus,x canadensis,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus x canadensis,Salicaceae,129,4126,54747,52777,Populus,x canadensis,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus x canadensis,Salicaceae,1330,4126,54747,52768,Populus,x canadensis,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium populeum,Populus x canadensis,Salicaceae,3507,4126,54747,52781,Populus,x canadensis,,Discosporium,populeum,,,,,,"canker, chancre dothichizéen"
Discosporium tremuloides,Populus tremuloides,Salicaceae,2095,4153,81117,24618,Populus,tremuloides,,Discosporium,tremuloides,,,,,on leaves,
Discostroma corticola,Pyrus baccata var. sibirica,Rosaceae,5261,7876,45041,43060,Pyrus,baccata,var. sibirica,Discostroma,corticola,,,,,,
Discostroma corticola,Rosa,Rosaceae,5261,4655,45041,57537,Rosa,,,Discostroma,corticola,,,,,,
Discostroma corticola,Rubus,Rosaceae,5261,4706,45041,57712,Rubus,,,Discostroma,corticola,,,,,,
Discostroma corticola,Salix,Salicaceae,121,4874,45041,58149,Salix,,,Discostroma,corticola,,,,,,
Discostroma corticola,Vitis piasezkii,Vitaceae,5247,5812,45041,63696,Vitis,piasezkii,,Discostroma,corticola,,,,,,
Discostroma massarina,Ribes,Grossulariaceae,5261,4595,59323,57343,Ribes,,,Discostroma,massarina,,,,,,
Discostroma massarina,Ribes nigrum,Grossulariaceae,5261,4569,59323,57342,Ribes,nigrum,,Discostroma,massarina,,,,,,
Discostroma tosta,Epilobium anagallidifolium,Onagraceae,316,2061,40381,38401,Epilobium,anagallidifolium,,Discostroma,tosta,,,,,,
Discostroma tosta,Epilobium anagallidifolium,Onagraceae,2095,2061,40381,24617,Epilobium,anagallidifolium,,Discostroma,tosta,,,,,,
Discostroma tosta,Epilobium anagallidifolium,Onagraceae,3931,2061,40381,38400,Epilobium,anagallidifolium,,Discostroma,tosta,,,,,,
Discostroma tosta,Epilobium anagallidifolium,Onagraceae,3931,2061,40381,38402,Epilobium,anagallidifolium,,Discostroma,tosta,,,,,,
Discula,Acer,Aceraceae,7646,43,70504,99661,Acer,,,Discula,,,,,,,
Discula,Acer,Aceraceae,7651,43,70504,100271,Acer,,,Discula,,,,,,,
Discula,Acer,Aceraceae,7818,43,70504,103937,Acer,,,Discula,,,,,pathogen recorded as discula leaf spot,,
Discula,Acer,Aceraceae,7871,43,70504,104652,Acer,,,Discula,,,,,,,
Discula,Acer,Aceraceae,7873,43,70504,104913,Acer,,,Discula,,,,,,,
Discula,Acer,Aceraceae,7969,43,70504,107415,Acer,,,Discula,,,,,,,
Discula,Acer,Aceraceae,8659,43,70504,114473,Acer,,,Discula,,,,,,,Anthracnose
Discula,Acer,Aceraceae,8661,43,70504,114705,Acer,,,Discula,,,,,,,Anthracnose
Discula,Acer,Aceraceae,8735,43,70504,119230,Acer,,,Discula,,,,,,,Anthracnose
Discula,Acer,Aceraceae,8740,43,70504,120469,Acer,,,Discula,,,,,,,Anthracnose
Discula,Acer,Aceraceae,8745,43,70504,121475,Acer,,,Discula,,,,,,,Anthracnose
Discula,Acer freemanii,Aceraceae,8740,10997,70504,120477,Acer,freemanii,,Discula,,,,,,,Anthracnose
Discula,Acer ginnala,Aceraceae,8725,22,70504,117038,Acer,ginnala,,Discula,,,,,,,Anthracnose
Discula,Acer japonicum,Aceraceae,7646,10587,70504,99665,Acer,japonicum,,Discula,,,,,,,
Discula,Acer negundo,Aceraceae,8725,28,70504,117040,Acer,negundo,,Discula,,,,,,,Anthracnose
Discula,Acer palmatum,Aceraceae,8723,30,70504,116699,Acer,palmatum,,Discula,,,,,,,Antrhacnose
Discula,Acer saccharinum,Aceraceae,8116,36,70504,109778,Acer,saccharinum,,Discula,,,,,,,
Discula,Acer saccharum,Aceraceae,145,39,70504,14682,Acer,saccharum,,Discula,,,,,,,anthracnose
Discula,Acer saccharum,Aceraceae,148,39,70504,14912,Acer,saccharum,,Discula,,,,,,on leaves,anthracnose
Discula,Acer saccharum,Aceraceae,698,39,70504,15838,Acer,saccharum,,Discula,,,,,,on leaves,anthracnose: drying of leaves
Discula,Acer saccharum,Aceraceae,2944,39,70504,16572,Acer,saccharum,,Discula,,,,,,on leaves,anthracnose: browning
Discula,Catalpa,Bignoniaceae,8733,1339,70504,118817,Catalpa,,,Discula,,,,,,,Anthracnose
Discula,Cornus,Cornaceae,149,1629,70504,15196,Cornus,,,Discula,,,,,,on leaves,leaf blight
Discula,Cornus,Cornaceae,7470,1629,70504,97123,Cornus,,,Discula,,,,,,,
Discula,Cornus,Cornaceae,7651,1629,70504,100234,Cornus,,,Discula,,,,,,,
Discula,Cornus,Cornaceae,7728,1629,70504,101769,Cornus,,,Discula,,,,,,,
Discula,Cornus,Cornaceae,8283,1629,97494,111662,Cornus,,,Discula,,,,,,,
Discula,Fraxinus,Oleaceae,7686,2363,70504,100756,Fraxinus,,,Discula,,,,,,,
Discula,Fraxinus,Oleaceae,7692,2363,70504,101287,Fraxinus,,,Discula,,,,,,,
Discula,Fraxinus,Oleaceae,7754,2363,70504,102653,Fraxinus,,,Discula,,,,,,,
Discula,Fraxinus,Oleaceae,8745,2363,70504,121485,Fraxinus,,,Discula,,,,,,,Anthracnose
Discula,Platanus occidentalis,Platanaceae,7969,3970,70504,107449,Platanus,occidentalis,,Discula,,,,,,,
Discula,Quercus,Fagaceae,7470,4429,70504,97161,Quercus,,,Discula,,,,,,,
Discula,Quercus,Fagaceae,8656,4429,70504,114387,Quercus,,,Discula,,,,,,leaves,leaf spot
Discula,Quercus,Fagaceae,8660,4429,70504,114585,Quercus,,,Discula,,,,,,,Anthracnose
Discula,Quercus,Fagaceae,8745,4429,70504,121492,Quercus,,,Discula,,,,,,,Anthracnose
Discula,Quercus alba,Fagaceae,149,4413,70504,15197,Quercus,alba,,Discula,,,,,,on leaves,anthracnose
Discula,Quercus macrocarpa,Fagaceae,8707,4418,70504,115704,Quercus,macrocarpa,,Discula,,,,,,,Anthracnose
Discula,Quercus macrocarpa,Fagaceae,8725,4418,70504,117042,Quercus,macrocarpa,,Discula,,,,,,,Anthracnose
Discula,Quercus macrocarpa,Fagaceae,8743,4418,70504,120962,Quercus,macrocarpa,,Discula,,,,,,,Anthracnose
Discula,Quercus rubra,Fagaceae,149,4425,70504,15201,Quercus,rubra,,Discula,,,,,,on leaves,anthracnose
Discula,Quercus rubra,Fagaceae,7965,4425,70504,106839,Quercus,rubra,,Discula,,,,,,,
Discula,Tilia,Tiliaceae,8071,5491,70504,109339,Tilia,,,Discula,,,,,pathogen recorded as discula leaf spot,,
Discula aridum,Acer,Aceraceae,140,43,83889,13618,Acer,,,Discula,aridum,,,,,on leaves,anthracnose: heavy browning of foliage
Discula aridum,Carya,Juglandaceae,140,1309,83889,13617,Carya,,,Discula,aridum,,,,,on leaves,anthracnose: heavy browning of foliage
Discula aridum,Fraxinus,Oleaceae,140,2363,83889,13619,Fraxinus,,,Discula,aridum,,,,,on leaves,anthracnose: heavy browning of foliage
Discula betulina,Betula,Betulaceae,129,793,36042,34063,Betula,,,Discula,betulina,,,,,,"anthracnose, anthracnose"
Discula betulina,Betula,Betulaceae,2095,793,36042,24612,Betula,,,Discula,betulina,,,,,on leaves,
Discula betulina,Betula papyrifera,Betulaceae,112,772,36042,34061,Betula,papyrifera,,Discula,betulina,,,,,,"anthracnose, anthracnose"
Discula betulina,Betula papyrifera,Betulaceae,3513,772,36042,34062,Betula,papyrifera,,Discula,betulina,,,,,,"anthracnose, anthracnose"
Discula betulina,Betula papyrifera var. neoalaskana,Betulaceae,144,776,36042,14369,Betula,papyrifera,var. neoalaskana,Discula,betulina,,,,,on leaves,anthracnose
Discula betulina,Betula papyrifera var. neoalaskana,Betulaceae,4996,776,36042,16488,Betula,papyrifera,var. neoalaskana,Discula,betulina,,,,,on leaves,"anthracnose, defoliation"
Discula campestris,Acer rubrum,Aceraceae,142,35,70398,13863,Acer,rubrum,,Discula,campestris,,,,,on leaves,anthracnose
Discula campestris,Acer rubrum,Aceraceae,143,35,70398,14112,Acer,rubrum,,Discula,campestris,,,,,on leaves,anthracnose
Discula campestris,Acer rubrum,Aceraceae,5811,35,70398,16282,Acer,rubrum,,Discula,campestris,,,,,,anthracnose
Discula campestris,Acer saccharinum,Aceraceae,142,36,70398,13864,Acer,saccharinum,,Discula,campestris,,,,,on leaves,anthracnose
Discula campestris,Acer saccharinum,Aceraceae,7867,36,70398,104349,Acer,saccharinum,,Discula,campestris,,,,,leaves,
Discula campestris,Acer saccharum,Aceraceae,142,39,70398,13865,Acer,saccharum,,Discula,campestris,,,,,on leaves,anthracnose
Discula campestris,Acer saccharum,Aceraceae,143,39,70398,14111,Acer,saccharum,,Discula,campestris,,,,,on leaves,anthracnose
Discula campestris,Acer saccharum,Aceraceae,144,39,70398,14368,Acer,saccharum,,Discula,campestris,,,,,on leaves,anthracnose
Discula campestris,Acer saccharum,Aceraceae,149,39,70398,15200,Acer,saccharum,,Discula,campestris,,,,,,anthracnose
Discula campestris,Acer saccharum,Aceraceae,771,39,70398,16354,Acer,saccharum,,Discula,campestris,,,,,on leaves,anthracnose
Discula campestris,Acer saccharum,Aceraceae,4995,39,70398,16311,Acer,saccharum,,Discula,campestris,,,,,on leaves,anthracnose
Discula campestris,Acer saccharum,Aceraceae,4996,39,70398,16489,Acer,saccharum,,Discula,campestris,,,,,on leaves,"anthracnose, defoliation"
Discula campestris,Acer saccharum,Aceraceae,8281,39,70398,111154,Acer,saccharum,,Discula,campestris,,,,,,
Discula campestris,Acer saccharum,Aceraceae,8283,39,70398,111630,Acer,saccharum,,Discula,campestris,,,,,,
Discula campestris,Acer saccharum,Aceraceae,8284,39,70398,111885,Acer,saccharum,,Discula,campestris,,,,,,
Discula campestris,Ulmus americana,Ulmaceae,142,5594,70398,13866,Ulmus,americana,,Discula,campestris,,,,,on leaves,anthracnose
Discula destructiva,Cornus,Cornaceae,7815,1629,74159,103442,Cornus,,,Discula,destructiva,,,,,,
Discula destructiva,Cornus,Cornaceae,7935,1629,74159,105631,Cornus,,,Discula,destructiva,,,,,,
Discula destructiva,Cornus,Cornaceae,8016,1629,74159,108082,Cornus,,,Discula,destructiva,,,,,,
Discula destructiva,Cornus,Cornaceae,8281,1629,74159,111217,Cornus,,,Discula,destructiva,,,,,,
Discula destructiva,Cornus,Cornaceae,8282,1629,74159,111417,Cornus,,,Discula,destructiva,,,,,,
Discula destructiva,Cornus,Cornaceae,8284,1629,74159,111928,Cornus,,,Discula,destructiva,,,,,,
Discula destructiva,Cornus,Cornaceae,8336,1629,74159,112317,Cornus,,,Discula,destructiva,,,,pathogen recorded as Discula destructiva,,
Discula destructiva,Cornus,Cornaceae,8735,1629,74159,119245,Cornus,,,Discula,destructiva,,,,,,Anthracnose
Discula destructiva,Cornus,Cornaceae,8740,1629,74159,120493,Cornus,,,Discula,destructiva,,,,,,Anthracnose
Discula destructiva,Cornus nuttallii,Cornaceae,4802,1613,74159,17771,Cornus,nuttallii,,Discula,destructiva,,,,,on leaves,leaf spot
Discula destructiva,Cornus nuttallii,Cornaceae,6519,1613,74159,92969,Cornus,nuttallii,,Discula,destructiva,,,,,,
Discula fraxinea,Fraxinus,Oleaceae,8018,2363,93305,108300,Fraxinus,,,Discula,fraxinea,,,,,,
Discula fraxinea,Fraxinus,Oleaceae,8662,2363,93305,115102,Fraxinus,,,Discula,fraxinea,,,,,,Anthracnose
Discula fraxinea,Fraxinus,Oleaceae,8708,2363,93305,116228,Fraxinus,,,Discula,fraxinea,,,,,,anthracnose
Discula fraxinea,Fraxinus pennsylvanica,Oleaceae,8724,2353,93305,116896,Fraxinus,pennsylvanica,,Discula,fraxinea,,,,,,Spot anthracnose
Discula microsperma,Salix groenlandica,Salicaceae,4949,8281,23213,87191,Salix,groenlandica,,Discula,microsperma,,,,,,
Discula platani,Acer pseudoplatanus,Aceraceae,148,34,85222,14916,Acer,pseudoplatanus,,Discula,platani,,,,,on leaves,anthracnose
Discula quercina,Acer,Aceraceae,140,43,83892,13621,Acer,,,Discula,quercina,,,,,on leaves,anthracnose: heavy browning of foliage
Discula quercina,Acer rubrum,Aceraceae,8283,35,83892,111576,Acer,rubrum,,Discula,quercina,,,,,,
Discula quercina,Acer saccharum,Aceraceae,8283,39,83892,111577,Acer,saccharum,,Discula,quercina,,,,,,
Discula quercina,Carya,Juglandaceae,140,1309,83892,13622,Carya,,,Discula,quercina,,,,,on leaves,anthracnose: heavy browning of foliage
Discula quercina,Fagus,Fagaceae,148,2271,83892,14915,Fagus,,,Discula,quercina,,,,,on leaves,anthracnose
Discula quercina,Fagus,Fagaceae,149,2271,83892,15198,Fagus,,,Discula,quercina,,,,,on leaves,anthracnose: browning
